HD6268 (Flux) (Lin          npts=38100
      2.955836E+03        4.285999E-01
      2.95586E+03        4.286468E-01
      2.955884E+03        4.287839E-01
      2.955908E+03        4.290498E-01
      2.955932E+03        4.293526E-01
      2.955956E+03        4.296732E-01
      2.95598E+03        4.301235E-01
      2.956004E+03        4.308017E-01
      2.956028E+03        4.316179E-01
      2.956052E+03        4.323624E-01
      2.956076E+03         4.33042E-01
      2.9561E+03        4.337197E-01
      2.956124E+03        4.343644E-01
      2.956148E+03         4.34983E-01
      2.956172E+03        4.356901E-01
      2.956196E+03        4.364646E-01
      2.95622E+03        4.371546E-01
      2.956244E+03        4.376979E-01
      2.956268E+03        4.380822E-01
      2.956292E+03        4.383674E-01
      2.956316E+03        4.386823E-01
      2.95634E+03        4.390878E-01
      2.956364E+03        4.394963E-01
      2.956388E+03        4.398345E-01
      2.956412E+03        4.401316E-01
      2.956436E+03        4.403751E-01
      2.95646E+03        4.405795E-01
      2.956484E+03        4.407369E-01
      2.956508E+03        4.408386E-01
      2.956533E+03        4.409767E-01
      2.956557E+03        4.411402E-01
      2.956581E+03        4.413468E-01
      2.956605E+03        4.415749E-01
      2.956629E+03        4.417514E-01
      2.956653E+03        4.419225E-01
      2.956677E+03        4.421861E-01
      2.956701E+03        4.425083E-01
      2.956725E+03        4.426981E-01
      2.956749E+03        4.427321E-01
      2.956773E+03        4.427252E-01
      2.956797E+03         4.42701E-01
      2.956821E+03        4.426641E-01
      2.956845E+03        4.426133E-01
      2.956869E+03        4.427683E-01
      2.956893E+03        4.432053E-01
      2.956917E+03        4.437685E-01
      2.956941E+03        4.443949E-01
      2.956965E+03        4.449353E-01
      2.956989E+03        4.455034E-01
      2.957013E+03        4.460629E-01
      2.957037E+03        4.465302E-01
      2.957061E+03        4.470644E-01
      2.957085E+03        4.476448E-01
      2.957109E+03         4.48244E-01
      2.957133E+03        4.487905E-01
      2.957157E+03        4.491876E-01
      2.957181E+03        4.493611E-01
      2.957205E+03        4.492038E-01
      2.957229E+03        4.487213E-01
      2.957253E+03        4.480515E-01
      2.957277E+03         4.47347E-01
      2.957301E+03        4.466345E-01
      2.957325E+03        4.460024E-01
      2.95735E+03        4.454653E-01
      2.957374E+03         4.45062E-01
      2.957398E+03        4.447968E-01
      2.957422E+03        4.445361E-01
      2.957446E+03        4.443137E-01
      2.95747E+03        4.441414E-01
      2.957494E+03        4.440042E-01
      2.957518E+03        4.438598E-01
      2.957542E+03        4.436192E-01
      2.957566E+03        4.431243E-01
      2.95759E+03        4.423866E-01
      2.957614E+03        4.415143E-01
      2.957638E+03        4.406047E-01
      2.957662E+03        4.398266E-01
      2.957686E+03        4.391807E-01
      2.95771E+03        4.386273E-01
      2.957734E+03        4.381905E-01
      2.957758E+03        4.378846E-01
      2.957782E+03        4.377037E-01
      2.957806E+03        4.375352E-01
      2.95783E+03         4.37331E-01
      2.957854E+03        4.370441E-01
      2.957878E+03        4.367574E-01
      2.957902E+03         4.36554E-01
      2.957926E+03          4.3634E-01
      2.95795E+03        4.361791E-01
      2.957974E+03        4.359591E-01
      2.957998E+03        4.355744E-01
      2.958022E+03        4.350389E-01
      2.958046E+03        4.343671E-01
      2.95807E+03        4.337323E-01
      2.958094E+03        4.332933E-01
      2.958118E+03        4.330277E-01
      2.958142E+03        4.328434E-01
      2.958166E+03        4.328064E-01
      2.95819E+03        4.329487E-01
      2.958214E+03        4.332222E-01
      2.958238E+03        4.335912E-01
      2.958263E+03        4.339814E-01
      2.958287E+03        4.344478E-01
      2.958311E+03        4.350561E-01
      2.958335E+03        4.357889E-01
      2.958359E+03        4.365763E-01
      2.958383E+03         4.37331E-01
      2.958407E+03        4.380579E-01
      2.958431E+03        4.388081E-01
      2.958455E+03        4.396846E-01
      2.958479E+03        4.407157E-01
      2.958503E+03        4.418906E-01
      2.958527E+03         4.43132E-01
      2.958551E+03        4.444146E-01
      2.958575E+03        4.457862E-01
      2.958599E+03        4.472375E-01
      2.958623E+03        4.487364E-01
      2.958647E+03        4.502185E-01
      2.958671E+03         4.51675E-01
      2.958695E+03        4.531107E-01
      2.958719E+03        4.545045E-01
      2.958743E+03        4.558513E-01
      2.958767E+03        4.571319E-01
      2.958791E+03        4.583302E-01
      2.958815E+03        4.593557E-01
      2.958839E+03        4.600913E-01
      2.958863E+03        4.604545E-01
      2.958887E+03        4.604317E-01
      2.958911E+03        4.601585E-01
      2.958935E+03        4.597438E-01
      2.958959E+03        4.594207E-01
      2.958983E+03        4.591259E-01
      2.959007E+03        4.588367E-01
      2.959031E+03        4.586709E-01
      2.959055E+03        4.585924E-01
      2.959079E+03        4.585513E-01
      2.959103E+03        4.583628E-01
      2.959127E+03        4.580359E-01
      2.959151E+03        4.576303E-01
      2.959175E+03        4.572757E-01
      2.959199E+03        4.570645E-01
      2.959223E+03        4.568729E-01
      2.959247E+03        4.566873E-01
      2.959271E+03        4.565149E-01
      2.959296E+03        4.562419E-01
      2.95932E+03        4.558818E-01
      2.959344E+03        4.555629E-01
      2.959368E+03        4.554035E-01
      2.959392E+03        4.554598E-01
      2.959416E+03        4.556956E-01
      2.95944E+03        4.560663E-01
      2.959464E+03        4.566031E-01
      2.959488E+03        4.573036E-01
      2.959512E+03         4.58038E-01
      2.959536E+03        4.586565E-01
      2.95956E+03        4.591289E-01
      2.959584E+03        4.595458E-01
      2.959608E+03        4.599264E-01
      2.959632E+03        4.602758E-01
      2.959656E+03        4.606684E-01
      2.95968E+03        4.609853E-01
      2.959704E+03        4.610844E-01
      2.959728E+03        4.609233E-01
      2.959752E+03        4.605028E-01
      2.959776E+03        4.599261E-01
      2.9598E+03        4.593108E-01
      2.959824E+03        4.587667E-01
      2.959848E+03        4.583407E-01
      2.959872E+03        4.581362E-01
      2.959896E+03        4.581554E-01
      2.95992E+03        4.582285E-01
      2.959944E+03         4.58371E-01
      2.959968E+03        4.585634E-01
      2.959992E+03        4.586846E-01
      2.960016E+03        4.587505E-01
      2.96004E+03        4.586982E-01
      2.960064E+03        4.585395E-01
      2.960088E+03        4.583754E-01
      2.960112E+03        4.582459E-01
      2.960136E+03        4.581155E-01
      2.96016E+03        4.579097E-01
      2.960184E+03        4.576674E-01
      2.960208E+03        4.574003E-01
      2.960232E+03         4.57067E-01
      2.960256E+03        4.565979E-01
      2.96028E+03        4.560365E-01
      2.960304E+03        4.554882E-01
      2.960328E+03        4.550224E-01
      2.960352E+03        4.547521E-01
      2.960376E+03          4.5457E-01
      2.9604E+03        4.543508E-01
      2.960424E+03        4.541576E-01
      2.960448E+03        4.540065E-01
      2.960472E+03        4.539282E-01
      2.960496E+03        4.539233E-01
      2.96052E+03        4.539468E-01
      2.960544E+03        4.539042E-01
      2.960569E+03        4.537337E-01
      2.960593E+03        4.535129E-01
      2.960617E+03        4.533812E-01
      2.960641E+03        4.533822E-01
      2.960665E+03        4.533539E-01
      2.960689E+03        4.533344E-01
      2.960713E+03        4.534325E-01
      2.960737E+03        4.535669E-01
      2.960761E+03        4.537091E-01
      2.960785E+03        4.539114E-01
      2.960809E+03        4.542366E-01
      2.960833E+03        4.546322E-01
      2.960857E+03        4.551093E-01
      2.960881E+03        4.556777E-01
      2.960905E+03        4.564091E-01
      2.960929E+03        4.573286E-01
      2.960953E+03        4.582574E-01
      2.960977E+03        4.590548E-01
      2.961001E+03        4.595921E-01
      2.961025E+03         4.59755E-01
      2.961049E+03        4.595295E-01
      2.961073E+03        4.590862E-01
      2.961097E+03        4.585969E-01
      2.961121E+03        4.581941E-01
      2.961145E+03        4.578619E-01
      2.961169E+03        4.575284E-01
      2.961193E+03         4.57164E-01
      2.961217E+03        4.567572E-01
      2.961241E+03        4.564006E-01
      2.961265E+03        4.561405E-01
      2.961289E+03        4.559801E-01
      2.961313E+03        4.559879E-01
      2.961337E+03        4.561543E-01
      2.961361E+03        4.563854E-01
      2.961385E+03        4.567332E-01
      2.961409E+03        4.572116E-01
      2.961433E+03        4.576777E-01
      2.961457E+03        4.581652E-01
      2.961481E+03        4.588251E-01
      2.961505E+03        4.595784E-01
      2.961529E+03        4.604094E-01
      2.961553E+03        4.613456E-01
      2.961577E+03        4.623267E-01
      2.961601E+03        4.632807E-01
      2.961625E+03        4.640313E-01
      2.961649E+03        4.645762E-01
      2.961673E+03        4.650192E-01
      2.961697E+03         4.65265E-01
      2.961721E+03        4.652085E-01
      2.961745E+03         4.64848E-01
      2.961769E+03        4.642911E-01
      2.961793E+03        4.637366E-01
      2.961817E+03        4.631969E-01
      2.961841E+03        4.626064E-01
      2.961865E+03        4.620285E-01
      2.961889E+03         4.61573E-01
      2.961913E+03        4.612362E-01
      2.961937E+03        4.610145E-01
      2.961961E+03        4.609505E-01
      2.961985E+03         4.61028E-01
      2.962009E+03         4.61224E-01
      2.962033E+03        4.613765E-01
      2.962057E+03        4.614294E-01
      2.962081E+03        4.613835E-01
      2.962105E+03         4.61344E-01
      2.962129E+03        4.613564E-01
      2.962154E+03         4.61483E-01
      2.962178E+03        4.617825E-01
      2.962202E+03        4.621209E-01
      2.962226E+03        4.623745E-01
      2.96225E+03        4.624595E-01
      2.962274E+03        4.625002E-01
      2.962298E+03        4.625713E-01
      2.962322E+03        4.628017E-01
      2.962346E+03        4.632509E-01
      2.96237E+03         4.63904E-01
      2.962394E+03        4.645582E-01
      2.962418E+03        4.650769E-01
      2.962442E+03        4.654587E-01
      2.962466E+03        4.656883E-01
      2.96249E+03        4.657951E-01
      2.962514E+03        4.657478E-01
      2.962538E+03        4.655413E-01
      2.962562E+03        4.651473E-01
      2.962586E+03        4.645543E-01
      2.96261E+03        4.636314E-01
      2.962634E+03        4.624955E-01
      2.962658E+03        4.613214E-01
      2.962682E+03        4.601096E-01
      2.962706E+03        4.589812E-01
      2.96273E+03        4.579381E-01
      2.962754E+03         4.56996E-01
      2.962778E+03         4.56145E-01
      2.962802E+03        4.551727E-01
      2.962826E+03        4.539627E-01
      2.96285E+03        4.525472E-01
      2.962874E+03        4.511543E-01
      2.962898E+03        4.499213E-01
      2.962922E+03        4.489111E-01
      2.962946E+03        4.482424E-01
      2.96297E+03        4.477657E-01
      2.962994E+03         4.47444E-01
      2.963018E+03         4.47203E-01
      2.963042E+03        4.469778E-01
      2.963066E+03        4.468178E-01
      2.96309E+03        4.466609E-01
      2.963114E+03        4.464901E-01
      2.963138E+03        4.463214E-01
      2.963162E+03        4.462222E-01
      2.963186E+03        4.462116E-01
      2.96321E+03        4.461852E-01
      2.963234E+03         4.46073E-01
      2.963258E+03        4.459302E-01
      2.963282E+03        4.457548E-01
      2.963306E+03        4.455328E-01
      2.96333E+03         4.45295E-01
      2.963354E+03        4.450391E-01
      2.963378E+03        4.446231E-01
      2.963402E+03        4.439798E-01
      2.963426E+03        4.432402E-01
      2.96345E+03        4.425416E-01
      2.963474E+03        4.419568E-01
      2.963498E+03         4.41532E-01
      2.963522E+03        4.412214E-01
      2.963546E+03        4.408719E-01
      2.96357E+03        4.404506E-01
      2.963594E+03        4.400118E-01
      2.963618E+03        4.394856E-01
      2.963642E+03         4.38853E-01
      2.963666E+03        4.381159E-01
      2.96369E+03        4.372766E-01
      2.963714E+03         4.36473E-01
      2.963738E+03        4.357388E-01
      2.963762E+03        4.350085E-01
      2.963786E+03        4.342997E-01
      2.96381E+03         4.33643E-01
      2.963834E+03        4.330622E-01
      2.963858E+03        4.326434E-01
      2.963882E+03        4.323694E-01
      2.963906E+03        4.321992E-01
      2.96393E+03        4.321131E-01
      2.963954E+03        4.321159E-01
      2.963978E+03        4.322551E-01
      2.964002E+03        4.325135E-01
      2.964026E+03        4.328554E-01
      2.96405E+03        4.332637E-01
      2.964074E+03        4.337899E-01
      2.964098E+03        4.343631E-01
      2.964122E+03        4.348598E-01
      2.964146E+03         4.35295E-01
      2.96417E+03        4.356875E-01
      2.964194E+03        4.360102E-01
      2.964218E+03        4.361273E-01
      2.964242E+03        4.360411E-01
      2.964266E+03         4.35879E-01
      2.96429E+03        4.356282E-01
      2.964314E+03        4.353167E-01
      2.964338E+03        4.349702E-01
      2.964362E+03        4.346214E-01
      2.964386E+03         4.34238E-01
      2.964411E+03        4.338582E-01
      2.964435E+03        4.334297E-01
      2.964459E+03        4.329664E-01
      2.964483E+03        4.324764E-01
      2.964507E+03        4.318402E-01
      2.964531E+03        4.311195E-01
      2.964555E+03        4.302571E-01
      2.964579E+03        4.293188E-01
      2.964603E+03         4.28283E-01
      2.964627E+03        4.272225E-01
      2.964651E+03        4.262693E-01
      2.964675E+03         4.25372E-01
      2.964699E+03        4.245567E-01
      2.964723E+03        4.238936E-01
      2.964747E+03        4.233442E-01
      2.964771E+03        4.228692E-01
      2.964795E+03        4.226641E-01
      2.964819E+03        4.227326E-01
      2.964843E+03        4.229473E-01
      2.964867E+03        4.232611E-01
      2.964891E+03        4.235525E-01
      2.964915E+03        4.238461E-01
      2.964939E+03        4.241393E-01
      2.964963E+03        4.243514E-01
      2.964987E+03        4.245112E-01
      2.965011E+03        4.247126E-01
      2.965035E+03        4.250042E-01
      2.965059E+03        4.252901E-01
      2.965083E+03        4.256706E-01
      2.965107E+03        4.261761E-01
      2.965131E+03        4.266704E-01
      2.965155E+03         4.27103E-01
      2.965179E+03         4.27397E-01
      2.965203E+03         4.27572E-01
      2.965227E+03        4.277254E-01
      2.965251E+03         4.27859E-01
      2.965275E+03        4.280186E-01
      2.965299E+03        4.282354E-01
      2.965323E+03        4.283526E-01
      2.965347E+03        4.284044E-01
      2.965371E+03         4.28527E-01
      2.965395E+03        4.287661E-01
      2.965419E+03        4.290312E-01
      2.965443E+03        4.292479E-01
      2.965467E+03         4.29474E-01
      2.965491E+03        4.297529E-01
      2.965515E+03        4.300059E-01
      2.965539E+03        4.301685E-01
      2.965563E+03        4.302454E-01
      2.965587E+03        4.302261E-01
      2.965611E+03        4.301605E-01
      2.965635E+03        4.299448E-01
      2.965659E+03         4.29567E-01
      2.965683E+03        4.290929E-01
      2.965707E+03        4.285592E-01
      2.965731E+03        4.280754E-01
      2.965755E+03        4.276929E-01
      2.965779E+03        4.274521E-01
      2.965803E+03        4.273001E-01
      2.965827E+03        4.272047E-01
      2.965851E+03         4.27154E-01
      2.965875E+03        4.270429E-01
      2.965899E+03        4.268704E-01
      2.965923E+03        4.265891E-01
      2.965947E+03        4.261984E-01
      2.965971E+03        4.256742E-01
      2.965995E+03          4.2508E-01
      2.966019E+03        4.245744E-01
      2.966043E+03        4.242302E-01
      2.966067E+03        4.241244E-01
      2.966091E+03         4.24359E-01
      2.966115E+03         4.24921E-01
      2.966139E+03        4.256466E-01
      2.966163E+03        4.263969E-01
      2.966187E+03        4.269154E-01
      2.966211E+03        4.271998E-01
      2.966235E+03        4.272941E-01
      2.966259E+03        4.271484E-01
      2.966283E+03        4.268337E-01
      2.966307E+03         4.26408E-01
      2.966331E+03        4.260491E-01
      2.966355E+03        4.258949E-01
      2.966379E+03         4.25917E-01
      2.966403E+03        4.260037E-01
      2.966427E+03        4.260432E-01
      2.966451E+03        4.260975E-01
      2.966475E+03        4.261733E-01
      2.966499E+03        4.262057E-01
      2.966523E+03        4.262669E-01
      2.966547E+03        4.262641E-01
      2.966571E+03        4.261052E-01
      2.966595E+03        4.257958E-01
      2.966619E+03        4.253095E-01
      2.966643E+03        4.247227E-01
      2.966667E+03        4.240797E-01
      2.966691E+03        4.234301E-01
      2.966715E+03        4.227836E-01
      2.966739E+03        4.221935E-01
      2.966763E+03        4.217514E-01
      2.966787E+03        4.213301E-01
      2.966811E+03        4.208529E-01
      2.966835E+03        4.204131E-01
      2.966859E+03        4.200341E-01
      2.966883E+03        4.196448E-01
      2.966907E+03        4.192636E-01
      2.966931E+03        4.187482E-01
      2.966955E+03        4.181685E-01
      2.966979E+03        4.175962E-01
      2.967003E+03        4.169824E-01
      2.967027E+03        4.164102E-01
      2.967051E+03        4.157648E-01
      2.967075E+03        4.150057E-01
      2.967099E+03         4.14098E-01
      2.967123E+03        4.131811E-01
      2.967147E+03        4.124042E-01
      2.967171E+03        4.118328E-01
      2.967195E+03        4.114522E-01
      2.967219E+03        4.110834E-01
      2.967243E+03        4.106888E-01
      2.967267E+03        4.103828E-01
      2.967291E+03        4.101883E-01
      2.967315E+03         4.10106E-01
      2.967339E+03        4.100966E-01
      2.967363E+03        4.101167E-01
      2.967387E+03        4.101938E-01
      2.967411E+03        4.102571E-01
      2.967435E+03        4.103301E-01
      2.967459E+03        4.104282E-01
      2.967483E+03        4.105547E-01
      2.967507E+03        4.105738E-01
      2.967531E+03        4.104294E-01
      2.967555E+03        4.101435E-01
      2.967579E+03        4.096255E-01
      2.967603E+03        4.090102E-01
      2.967627E+03        4.083539E-01
      2.967651E+03        4.075416E-01
      2.967675E+03         4.06597E-01
      2.967699E+03        4.054787E-01
      2.967723E+03        4.042106E-01
      2.967747E+03        4.029683E-01
      2.967771E+03        4.018619E-01
      2.967795E+03        4.009961E-01
      2.967819E+03        4.003404E-01
      2.967843E+03        3.998606E-01
      2.967867E+03        3.994017E-01
      2.967891E+03        3.988252E-01
      2.967915E+03        3.980921E-01
      2.967939E+03        3.970737E-01
      2.967963E+03        3.958585E-01
      2.967987E+03        3.945335E-01
      2.968011E+03        3.931411E-01
      2.968035E+03        3.918673E-01
      2.968059E+03        3.907212E-01
      2.968083E+03        3.895282E-01
      2.968107E+03        3.882727E-01
      2.968131E+03        3.869587E-01
      2.968155E+03         3.85564E-01
      2.968179E+03        3.841976E-01
      2.968203E+03        3.829932E-01
      2.968227E+03        3.820854E-01
      2.968251E+03        3.815546E-01
      2.968275E+03        3.813536E-01
      2.968299E+03         3.81344E-01
      2.968323E+03        3.814139E-01
      2.968347E+03        3.814696E-01
      2.968372E+03        3.815881E-01
      2.968396E+03        3.817977E-01
      2.96842E+03         3.82041E-01
      2.968444E+03        3.823177E-01
      2.968468E+03        3.825428E-01
      2.968492E+03        3.826967E-01
      2.968516E+03        3.828133E-01
      2.96854E+03        3.828296E-01
      2.968564E+03        3.827772E-01
      2.968588E+03         3.82743E-01
      2.968612E+03        3.826842E-01
      2.968636E+03        3.825272E-01
      2.96866E+03          3.8219E-01
      2.968684E+03        3.816897E-01
      2.968708E+03        3.809758E-01
      2.968732E+03        3.801354E-01
      2.968756E+03        3.793696E-01
      2.96878E+03         3.78673E-01
      2.968804E+03        3.780323E-01
      2.968828E+03        3.774241E-01
      2.968852E+03        3.767927E-01
      2.968876E+03        3.761952E-01
      2.9689E+03        3.757156E-01
      2.968924E+03        3.754815E-01
      2.968948E+03        3.756493E-01
      2.968972E+03        3.761797E-01
      2.968996E+03        3.768996E-01
      2.96902E+03         3.77623E-01
      2.969044E+03        3.782737E-01
      2.969068E+03        3.789163E-01
      2.969092E+03        3.795599E-01
      2.969116E+03        3.801093E-01
      2.96914E+03        3.806048E-01
      2.969164E+03        3.810337E-01
      2.969188E+03         3.81306E-01
      2.969212E+03        3.814387E-01
      2.969236E+03         3.81494E-01
      2.96926E+03        3.816586E-01
      2.969284E+03        3.819394E-01
      2.969308E+03        3.822933E-01
      2.969332E+03        3.826637E-01
      2.969356E+03         3.83045E-01
      2.96938E+03        3.833753E-01
      2.969404E+03        3.835996E-01
      2.969428E+03        3.838662E-01
      2.969452E+03        3.842684E-01
      2.969476E+03        3.847948E-01
      2.9695E+03        3.853041E-01
      2.969524E+03        3.857402E-01
      2.969548E+03        3.860469E-01
      2.969572E+03        3.863337E-01
      2.969596E+03        3.865707E-01
      2.96962E+03        3.867958E-01
      2.969644E+03        3.870843E-01
      2.969668E+03        3.873439E-01
      2.969692E+03        3.876412E-01
      2.969716E+03        3.880025E-01
      2.96974E+03        3.884426E-01
      2.969764E+03        3.889075E-01
      2.969788E+03        3.893986E-01
      2.969812E+03        3.898879E-01
      2.969836E+03        3.905198E-01
      2.96986E+03        3.912675E-01
      2.969884E+03        3.919535E-01
      2.969908E+03        3.925498E-01
      2.969932E+03        3.930171E-01
      2.969956E+03        3.935784E-01
      2.96998E+03        3.941919E-01
      2.970004E+03         3.94798E-01
      2.970028E+03        3.955631E-01
      2.970052E+03        3.964267E-01
      2.970076E+03        3.974344E-01
      2.9701E+03         3.98619E-01
      2.970124E+03        3.998176E-01
      2.970148E+03        4.009647E-01
      2.970172E+03        4.019213E-01
      2.970196E+03        4.026777E-01
      2.97022E+03          4.0325E-01
      2.970244E+03        4.036841E-01
      2.970268E+03        4.040424E-01
      2.970292E+03        4.042564E-01
      2.970316E+03           4.044E-01
      2.97034E+03        4.044895E-01
      2.970364E+03        4.044799E-01
      2.970388E+03        4.043078E-01
      2.970412E+03        4.039738E-01
      2.970436E+03        4.036016E-01
      2.97046E+03         4.03288E-01
      2.970484E+03        4.030831E-01
      2.970508E+03        4.029931E-01
      2.970532E+03        4.029143E-01
      2.970556E+03        4.027913E-01
      2.97058E+03        4.026544E-01
      2.970604E+03        4.026086E-01
      2.970628E+03        4.025894E-01
      2.970652E+03        4.024712E-01
      2.970676E+03        4.021421E-01
      2.9707E+03        4.015499E-01
      2.970724E+03        4.007165E-01
      2.970748E+03        3.996798E-01
      2.970772E+03        3.985407E-01
      2.970796E+03        3.973734E-01
      2.97082E+03        3.962919E-01
      2.970844E+03        3.953533E-01
      2.970868E+03         3.94497E-01
      2.970892E+03        3.937447E-01
      2.970916E+03        3.931952E-01
      2.97094E+03         3.92734E-01
      2.970964E+03        3.924176E-01
      2.970988E+03        3.922818E-01
      2.971012E+03         3.92285E-01
      2.971036E+03          3.9241E-01
      2.97106E+03        3.925612E-01
      2.971084E+03        3.926221E-01
      2.971108E+03         3.92467E-01
      2.971132E+03        3.921317E-01
      2.971156E+03        3.917442E-01
      2.97118E+03        3.913832E-01
      2.971204E+03        3.911526E-01
      2.971228E+03        3.909905E-01
      2.971252E+03        3.908115E-01
      2.971276E+03        3.906494E-01
      2.9713E+03        3.904027E-01
      2.971324E+03        3.901051E-01
      2.971348E+03        3.898177E-01
      2.971372E+03        3.895835E-01
      2.971396E+03        3.895101E-01
      2.97142E+03        3.895638E-01
      2.971444E+03        3.897233E-01
      2.971468E+03        3.900016E-01
      2.971492E+03        3.903522E-01
      2.971516E+03         3.90787E-01
      2.97154E+03        3.912571E-01
      2.971564E+03        3.917904E-01
      2.971588E+03        3.925186E-01
      2.971612E+03        3.934488E-01
      2.971636E+03        3.944611E-01
      2.97166E+03        3.956577E-01
      2.971684E+03        3.970779E-01
      2.971708E+03        3.986143E-01
      2.971732E+03        4.002624E-01
      2.971756E+03        4.019526E-01
      2.97178E+03        4.036006E-01
      2.971804E+03        4.051201E-01
      2.971828E+03         4.06512E-01
      2.971852E+03        4.077907E-01
      2.971876E+03        4.089967E-01
      2.9719E+03         4.10118E-01
      2.971924E+03        4.111013E-01
      2.971948E+03        4.118994E-01
      2.971972E+03        4.124886E-01
      2.971996E+03        4.129623E-01
      2.97202E+03        4.133852E-01
      2.972044E+03        4.137706E-01
      2.972068E+03        4.142238E-01
      2.972092E+03        4.147117E-01
      2.972116E+03        4.151185E-01
      2.97214E+03        4.154243E-01
      2.972164E+03        4.157512E-01
      2.972188E+03          4.1619E-01
      2.972212E+03        4.165754E-01
      2.972236E+03        4.168534E-01
      2.97226E+03        4.172486E-01
      2.972284E+03        4.178358E-01
      2.972308E+03        4.183346E-01
      2.972332E+03        4.186808E-01
      2.972356E+03        4.189732E-01
      2.97238E+03        4.192357E-01
      2.972404E+03        4.194616E-01
      2.972428E+03        4.196897E-01
      2.972452E+03        4.199987E-01
      2.972476E+03        4.203968E-01
      2.9725E+03        4.208233E-01
      2.972524E+03        4.212048E-01
      2.972548E+03        4.216559E-01
      2.972572E+03         4.22197E-01
      2.972596E+03         4.22724E-01
      2.97262E+03        4.231431E-01
      2.972644E+03        4.234548E-01
      2.972668E+03         4.23721E-01
      2.972692E+03        4.239512E-01
      2.972716E+03        4.240939E-01
      2.97274E+03        4.240626E-01
      2.972764E+03        4.239176E-01
      2.972788E+03        4.237305E-01
      2.972812E+03        4.235418E-01
      2.972836E+03        4.233499E-01
      2.97286E+03        4.232079E-01
      2.972884E+03        4.230136E-01
      2.972908E+03        4.227501E-01
      2.972932E+03        4.225425E-01
      2.972956E+03         4.22318E-01
      2.97298E+03        4.220291E-01
      2.973004E+03        4.215726E-01
      2.973028E+03         4.20912E-01
      2.973052E+03        4.201338E-01
      2.973076E+03        4.193675E-01
      2.9731E+03        4.187406E-01
      2.973124E+03         4.18325E-01
      2.973148E+03        4.181617E-01
      2.973172E+03        4.182482E-01
      2.973196E+03        4.185783E-01
      2.97322E+03        4.189565E-01
      2.973244E+03        4.192357E-01
      2.973268E+03        4.194036E-01
      2.973292E+03        4.194107E-01
      2.973316E+03        4.192733E-01
      2.97334E+03        4.189995E-01
      2.973365E+03        4.188084E-01
      2.973389E+03        4.187901E-01
      2.973413E+03        4.188524E-01
      2.973437E+03         4.18935E-01
      2.973461E+03        4.189017E-01
      2.973485E+03        4.188135E-01
      2.973509E+03        4.186146E-01
      2.973533E+03        4.182984E-01
      2.973557E+03        4.179011E-01
      2.973581E+03        4.173298E-01
      2.973605E+03        4.167357E-01
      2.973629E+03        4.162264E-01
      2.973653E+03        4.159041E-01
      2.973677E+03         4.15654E-01
      2.973701E+03        4.152803E-01
      2.973725E+03        4.148664E-01
      2.973749E+03        4.143683E-01
      2.973773E+03        4.138834E-01
      2.973797E+03        4.135369E-01
      2.973821E+03        4.133167E-01
      2.973845E+03        4.132964E-01
      2.973869E+03         4.13448E-01
      2.973893E+03        4.138008E-01
      2.973917E+03        4.142768E-01
      2.973941E+03        4.147816E-01
      2.973965E+03        4.152558E-01
      2.973989E+03        4.156269E-01
      2.974013E+03        4.159879E-01
      2.974037E+03        4.162593E-01
      2.974061E+03         4.16372E-01
      2.974085E+03        4.164444E-01
      2.974109E+03        4.165224E-01
      2.974133E+03        4.164852E-01
      2.974157E+03        4.165363E-01
      2.974181E+03        4.168344E-01
      2.974205E+03        4.173484E-01
      2.974229E+03        4.181451E-01
      2.974253E+03        4.190924E-01
      2.974277E+03        4.201591E-01
      2.974301E+03        4.212886E-01
      2.974325E+03         4.22339E-01
      2.974349E+03        4.232588E-01
      2.974373E+03        4.241097E-01
      2.974397E+03        4.248554E-01
      2.974421E+03        4.255715E-01
      2.974445E+03        4.263865E-01
      2.974469E+03        4.271405E-01
      2.974493E+03        4.276968E-01
      2.974517E+03         4.28072E-01
      2.974541E+03        4.282868E-01
      2.974565E+03        4.284057E-01
      2.974589E+03         4.28485E-01
      2.974613E+03        4.286333E-01
      2.974637E+03        4.289386E-01
      2.974661E+03        4.293056E-01
      2.974685E+03         4.29724E-01
      2.974709E+03        4.302533E-01
      2.974733E+03        4.310203E-01
      2.974757E+03        4.319688E-01
      2.974781E+03        4.330064E-01
      2.974805E+03        4.340822E-01
      2.974829E+03        4.350908E-01
      2.974853E+03        4.360345E-01
      2.974877E+03        4.370604E-01
      2.974901E+03        4.382569E-01
      2.974925E+03        4.396542E-01
      2.974949E+03        4.411862E-01
      2.974973E+03        4.427408E-01
      2.974997E+03        4.443545E-01
      2.975021E+03        4.458195E-01
      2.975045E+03        4.469667E-01
      2.975069E+03        4.478481E-01
      2.975093E+03        4.487096E-01
      2.975117E+03        4.496805E-01
      2.975141E+03        4.505864E-01
      2.975165E+03        4.515875E-01
      2.975189E+03        4.528357E-01
      2.975213E+03        4.542491E-01
      2.975237E+03        4.557285E-01
      2.975261E+03        4.570905E-01
      2.975285E+03        4.583375E-01
      2.975309E+03        4.596387E-01
      2.975333E+03        4.610196E-01
      2.975357E+03         4.62438E-01
      2.975381E+03        4.638231E-01
      2.975405E+03         4.65106E-01
      2.975429E+03        4.662539E-01
      2.975453E+03        4.671997E-01
      2.975477E+03        4.680058E-01
      2.975501E+03        4.686456E-01
      2.975525E+03        4.691285E-01
      2.975549E+03        4.695902E-01
