#Raw data of wavelength and flux data for the star: HD6268
        Wavelength          Flux 
      3.050843E+03        3.010343E-13
      3.050868E+03        3.050698E-13
      3.050893E+03        3.056149E-13
      3.050917E+03        3.123398E-13
      3.050942E+03        3.097065E-13
      3.050967E+03        3.036275E-13
      3.050991E+03        3.016374E-13
      3.051016E+03         2.99456E-13
      3.051041E+03        3.017998E-13
      3.051066E+03        3.028885E-13
      3.05109E+03        2.995167E-13
      3.051115E+03        2.983226E-13
      3.05114E+03         2.95223E-13
      3.051164E+03        2.902102E-13
      3.051189E+03        2.872979E-13
      3.051214E+03        2.841851E-13
      3.051238E+03        2.723079E-13
      3.051263E+03        2.600112E-13
      3.051288E+03        2.417948E-13
      3.051313E+03        2.227958E-13
      3.051337E+03        2.214472E-13
      3.051362E+03        2.207968E-13
      3.051387E+03        2.141813E-13
      3.051411E+03        2.127569E-13
      3.051436E+03        2.227168E-13
      3.051461E+03        2.329248E-13
      3.051485E+03        2.422455E-13
      3.05151E+03        2.475584E-13
      3.051535E+03        2.501333E-13
      3.05156E+03        2.527988E-13
      3.051584E+03        2.456751E-13
      3.051609E+03        2.371236E-13
      3.051634E+03        2.244608E-13
      3.051658E+03        2.152935E-13
      3.051683E+03        2.253452E-13
      3.051708E+03        2.323644E-13
      3.051732E+03        2.278625E-13
      3.051757E+03        2.291548E-13
      3.051782E+03        2.437751E-13
      3.051807E+03        2.521035E-13
      3.051831E+03        2.461131E-13
      3.051856E+03        2.442445E-13
      3.051881E+03        2.463877E-13
      3.051905E+03         2.42894E-13
      3.05193E+03        2.383057E-13
      3.051955E+03        2.305463E-13
      3.051979E+03        1.966357E-13
      3.052004E+03        1.616001E-13
      3.052029E+03        1.227279E-13
      3.052054E+03        8.686777E-14
      3.052078E+03        6.942613E-14
      3.052103E+03         6.29919E-14
      3.052128E+03        9.160183E-14
      3.052152E+03        1.239836E-13
      3.052177E+03        1.683414E-13
      3.052202E+03        2.087791E-13
      3.052226E+03        2.298437E-13
      3.052251E+03        2.477168E-13
      3.052276E+03        2.587805E-13
      3.052301E+03        2.723401E-13
      3.052325E+03        2.827337E-13
      3.05235E+03        2.848196E-13
      3.052375E+03        2.830992E-13
      3.052399E+03        2.882774E-13
      3.052424E+03        2.920178E-13
      3.052449E+03        2.858968E-13
      3.052473E+03        2.743449E-13
      3.052498E+03        2.703796E-13
      3.052523E+03        2.756414E-13
      3.052547E+03         2.76442E-13
      3.052572E+03         2.66709E-13
      3.052597E+03        2.601433E-13
      3.052622E+03        2.626967E-13
      3.052646E+03        2.646681E-13
      3.052671E+03        2.615475E-13
      3.052696E+03        2.580239E-13
      3.05272E+03        2.564142E-13
      3.052745E+03        2.623812E-13
      3.05277E+03          2.8346E-13
      3.052794E+03         2.95925E-13
      3.052819E+03        2.894555E-13
      3.052844E+03         2.87251E-13
      3.052869E+03        3.006671E-13
      3.052893E+03        3.118467E-13
      3.052918E+03        3.091034E-13
      3.052943E+03        3.049348E-13
      3.052967E+03        3.011551E-13
      3.052992E+03         2.96123E-13
      3.053017E+03        2.915624E-13
      3.053041E+03        2.922598E-13
      3.053066E+03        3.006096E-13
      3.053091E+03        3.058705E-13
      3.053116E+03        3.049264E-13
      3.05314E+03        2.988288E-13
      3.053165E+03        2.824564E-13
      3.05319E+03        2.774668E-13
      3.053214E+03        2.986593E-13
      3.053239E+03        3.106347E-13
      3.053264E+03         3.00182E-13
      3.053288E+03         2.93848E-13
      3.053313E+03        2.934752E-13
      3.053338E+03        2.958486E-13
      3.053362E+03        3.062958E-13
      3.053387E+03        3.088998E-13
      3.053412E+03        2.966369E-13
      3.053437E+03        2.903708E-13
      3.053461E+03        2.991743E-13
      3.053486E+03        3.069836E-13
      3.053511E+03        3.065129E-13
      3.053535E+03        3.032338E-13
      3.05356E+03        2.910302E-13
      3.053585E+03        2.831877E-13
      3.053609E+03        2.919766E-13
      3.053634E+03        2.975017E-13
      3.053659E+03        2.956888E-13
      3.053684E+03        2.964084E-13
      3.053708E+03        3.020331E-13
      3.053733E+03        3.046965E-13
      3.053758E+03        2.987368E-13
      3.053782E+03        2.927113E-13
      3.053807E+03         2.91684E-13
      3.053832E+03        2.928177E-13
      3.053856E+03        2.915902E-13
      3.053881E+03        2.939312E-13
      3.053906E+03        3.097802E-13
      3.05393E+03        3.192113E-13
      3.053955E+03        3.127416E-13
      3.05398E+03        3.075728E-13
      3.054005E+03        3.046224E-13
      3.054029E+03        3.040594E-13
      3.054054E+03        3.088282E-13
      3.054079E+03        3.090254E-13
      3.054103E+03         2.94164E-13
      3.054128E+03        2.784053E-13
      3.054153E+03        2.663689E-13
      3.054177E+03        2.569162E-13
      3.054202E+03        2.553444E-13
      3.054227E+03        2.491606E-13
      3.054252E+03        2.202127E-13
      3.054276E+03        1.895376E-13
      3.054301E+03        1.601387E-13
      3.054326E+03        1.446364E-13
      3.05435E+03        1.685383E-13
      3.054375E+03        1.929879E-13
      3.0544E+03        2.268723E-13
      3.054424E+03        2.576121E-13
      3.054449E+03        2.651099E-13
      3.054474E+03        2.657416E-13
      3.054498E+03        2.545856E-13
      3.054523E+03        2.479326E-13
      3.054548E+03        2.441363E-13
      3.054573E+03        2.284905E-13
      3.054597E+03         1.96624E-13
      3.054622E+03         1.73509E-13
      3.054647E+03        1.572429E-13
      3.054671E+03         1.42677E-13
      3.054696E+03         1.50093E-13
      3.054721E+03         1.64368E-13
      3.054745E+03        1.871583E-13
      3.05477E+03        2.034228E-13
      3.054795E+03        2.080979E-13
      3.05482E+03        2.174357E-13
      3.054844E+03        2.379935E-13
      3.054869E+03        2.553339E-13
      3.054894E+03        2.590843E-13
      3.054918E+03         2.61625E-13
      3.054943E+03        2.634906E-13
      3.054968E+03        2.625715E-13
      3.054992E+03        2.533725E-13
      3.055017E+03        2.429691E-13
      3.055042E+03        2.280076E-13
      3.055066E+03        2.113031E-13
      3.055091E+03        1.944536E-13
      3.055116E+03        1.822834E-13
      3.055141E+03         1.75607E-13
      3.055165E+03        1.754147E-13
      3.05519E+03        1.993964E-13
      3.055215E+03        2.224663E-13
      3.055239E+03        2.387481E-13
      3.055264E+03        2.469159E-13
      3.055289E+03        2.379163E-13
      3.055313E+03        2.345072E-13
      3.055338E+03        2.488602E-13
      3.055363E+03        2.629523E-13
      3.055387E+03        2.663258E-13
      3.055412E+03        2.606408E-13
      3.055437E+03        2.319079E-13
      3.055462E+03        2.071846E-13
      3.055486E+03        1.891059E-13
      3.055511E+03        1.619488E-13
      3.055536E+03          1.1925E-13
      3.05556E+03        8.696616E-14
      3.055585E+03        8.157658E-14
      3.05561E+03        8.583298E-14
      3.055634E+03        1.241628E-13
      3.055659E+03        1.642985E-13
      3.055684E+03        2.003649E-13
      3.055709E+03        2.280606E-13
      3.055733E+03        2.331362E-13
      3.055758E+03          2.3433E-13
      3.055783E+03         2.29885E-13
      3.055807E+03        2.297028E-13
      3.055832E+03         2.32242E-13
      3.055857E+03        2.327576E-13
      3.055881E+03         2.39838E-13
      3.055906E+03        2.486251E-13
      3.055931E+03        2.461003E-13
      3.055955E+03         2.38233E-13
      3.05598E+03        2.289274E-13
      3.056005E+03        2.225226E-13
      3.05603E+03        2.200718E-13
      3.056054E+03         2.17531E-13
      3.056079E+03        2.164919E-13
      3.056104E+03        2.184693E-13
      3.056128E+03        2.241219E-13
      3.056153E+03        2.335691E-13
      3.056178E+03        2.489148E-13
      3.056202E+03        2.603114E-13
      3.056227E+03        2.697679E-13
      3.056252E+03         2.76073E-13
      3.056276E+03        2.854888E-13
      3.056301E+03        2.961979E-13
      3.056326E+03        2.834252E-13
      3.056351E+03        2.683671E-13
      3.056375E+03        2.649482E-13
      3.0564E+03        2.575321E-13
      3.056425E+03        2.279989E-13
      3.056449E+03        1.990659E-13
      3.056474E+03        1.710735E-13
      3.056499E+03        1.415239E-13
      3.056523E+03        1.182251E-13
      3.056548E+03        1.107503E-13
      3.056573E+03        1.458089E-13
      3.056598E+03        1.782998E-13
      3.056622E+03        2.051364E-13
      3.056647E+03        2.295484E-13
      3.056672E+03        2.456992E-13
      3.056696E+03        2.604496E-13
      3.056721E+03        2.742472E-13
      3.056746E+03        2.853043E-13
      3.05677E+03        2.881872E-13
      3.056795E+03        2.964338E-13
      3.05682E+03        3.028324E-13
      3.056844E+03        3.000012E-13
      3.056869E+03        2.921881E-13
      3.056894E+03        2.885798E-13
      3.056919E+03        2.799499E-13
      3.056943E+03        2.705888E-13
      3.056968E+03        2.689081E-13
      3.056993E+03        2.688395E-13
      3.057017E+03        2.742819E-13
      3.057042E+03        2.818556E-13
      3.057067E+03        2.874555E-13
      3.057091E+03        2.886256E-13
      3.057116E+03        2.843027E-13
      3.057141E+03        2.857815E-13
      3.057165E+03        3.011796E-13
      3.05719E+03        3.109667E-13
      3.057215E+03        3.082378E-13
      3.05724E+03        3.042425E-13
      3.057264E+03        3.008682E-13
      3.057289E+03        2.973175E-13
      3.057314E+03        2.817333E-13
      3.057338E+03        2.665363E-13
      3.057363E+03        2.552108E-13
      3.057388E+03        2.495872E-13
      3.057412E+03        2.645169E-13
      3.057437E+03         2.76254E-13
      3.057462E+03         2.70173E-13
      3.057487E+03        2.633408E-13
      3.057511E+03         2.70192E-13
      3.057536E+03        2.786755E-13
      3.057561E+03         2.69416E-13
      3.057585E+03        2.570496E-13
      3.05761E+03        2.616165E-13
      3.057635E+03        2.707446E-13
      3.057659E+03        2.787971E-13
      3.057684E+03        2.847416E-13
      3.057709E+03        2.811737E-13
      3.057733E+03         2.75164E-13
      3.057758E+03        2.715835E-13
      3.057783E+03        2.675872E-13
      3.057808E+03        2.567544E-13
      3.057832E+03        2.480438E-13
      3.057857E+03        2.441015E-13
      3.057882E+03        2.406048E-13
      3.057906E+03        2.295352E-13
      3.057931E+03        2.075574E-13
      3.057956E+03        1.741336E-13
      3.05798E+03        1.468808E-13
      3.058005E+03        1.306786E-13
      3.05803E+03         1.27953E-13
      3.058054E+03        1.601532E-13
      3.058079E+03        1.928154E-13
      3.058104E+03        2.292752E-13
      3.058129E+03        2.588863E-13
      3.058153E+03        2.708542E-13
      3.058178E+03        2.806725E-13
      3.058203E+03        2.890846E-13
      3.058227E+03        2.978052E-13
      3.058252E+03        2.925121E-13
      3.058277E+03        2.860896E-13
      3.058301E+03        2.890161E-13
      3.058326E+03        2.860806E-13
      3.058351E+03        2.644144E-13
      3.058376E+03        2.510403E-13
      3.0584E+03        2.448134E-13
      3.058425E+03        2.348595E-13
      3.05845E+03        2.345297E-13
      3.058474E+03        2.335741E-13
      3.058499E+03        2.186147E-13
      3.058524E+03        2.038022E-13
      3.058548E+03         1.94911E-13
      3.058573E+03        1.821062E-13
      3.058598E+03        1.457541E-13
      3.058622E+03         1.05683E-13
      3.058647E+03        7.162086E-14
      3.058672E+03        4.663749E-14
      3.058697E+03        4.381855E-14
      3.058721E+03        4.605714E-14
      3.058746E+03        6.106824E-14
      3.058771E+03        7.407878E-14
      3.058795E+03        8.234179E-14
      3.05882E+03          8.8975E-14
      3.058845E+03        8.809567E-14
      3.058869E+03        8.100386E-14
      3.058894E+03        6.271614E-14
      3.058919E+03        5.475358E-14
      3.058943E+03        7.043845E-14
      3.058968E+03        8.500855E-14
      3.058993E+03        9.921554E-14
      3.059018E+03        1.179219E-13
      3.059042E+03        1.546553E-13
      3.059067E+03        1.863092E-13
      3.059092E+03        2.041481E-13
      3.059116E+03         2.25389E-13
      3.059141E+03        2.423788E-13
      3.059166E+03        2.491951E-13
      3.05919E+03        2.444252E-13
      3.059215E+03        2.437594E-13
      3.05924E+03        2.348127E-13
      3.059265E+03        2.139956E-13
      3.059289E+03        1.699528E-13
      3.059314E+03        1.325264E-13
      3.059339E+03         1.14985E-13
      3.059363E+03         1.09548E-13
      3.059388E+03         1.36793E-13
      3.059413E+03        1.636089E-13
      3.059437E+03        1.963209E-13
      3.059462E+03        2.270596E-13
      3.059487E+03        2.409632E-13
      3.059511E+03        2.508356E-13
      3.059536E+03         2.62054E-13
      3.059561E+03        2.747584E-13
      3.059586E+03        2.742215E-13
      3.05961E+03        2.705041E-13
      3.059635E+03        2.750702E-13
      3.05966E+03        2.802766E-13
      3.059684E+03        2.740166E-13
      3.059709E+03        2.622048E-13
      3.059734E+03        2.490499E-13
      3.059758E+03         2.45937E-13
      3.059783E+03          2.5259E-13
      3.059808E+03        2.578719E-13
      3.059833E+03        2.657191E-13
      3.059857E+03        2.674864E-13
      3.059882E+03        2.579746E-13
      3.059907E+03        2.567612E-13
      3.059931E+03        2.663125E-13
      3.059956E+03        2.685458E-13
      3.059981E+03        2.706989E-13
      3.060005E+03        2.760036E-13
      3.06003E+03         2.73513E-13
      3.060055E+03        2.686101E-13
      3.060079E+03        2.665906E-13
      3.060104E+03        2.608634E-13
      3.060129E+03        2.454218E-13
      3.060154E+03        2.348126E-13
      3.060178E+03        2.200635E-13
      3.060203E+03        2.044742E-13
      3.060228E+03        1.870207E-13
      3.060252E+03        1.579533E-13
      3.060277E+03        1.118583E-13
      3.060302E+03        7.198304E-14
      3.060326E+03        4.619628E-14
      3.060351E+03        2.792854E-14
      3.060376E+03        3.290895E-14
      3.060401E+03        4.780335E-14
      3.060425E+03        9.289097E-14
      3.06045E+03        1.307624E-13
      3.060475E+03        1.495391E-13
      3.060499E+03         1.73504E-13
      3.060524E+03        2.028372E-13
      3.060549E+03        2.235559E-13
      3.060573E+03        2.211813E-13
      3.060598E+03        2.153353E-13
      3.060623E+03        2.056101E-13
      3.060648E+03        1.987617E-13
      3.060672E+03        1.979706E-13
      3.060697E+03         1.90755E-13
      3.060722E+03        1.621981E-13
      3.060746E+03         1.42216E-13
      3.060771E+03        1.466377E-13
      3.060796E+03        1.555112E-13
      3.06082E+03        1.846033E-13
      3.060845E+03        2.088569E-13
      3.06087E+03         2.10902E-13
      3.060895E+03         2.04184E-13
      3.060919E+03        1.768882E-13
      3.060944E+03         1.49114E-13
      3.060969E+03        1.124559E-13
      3.060993E+03        8.898473E-14
      3.061018E+03        1.031915E-13
      3.061043E+03        1.226039E-13
      3.061067E+03        1.781284E-13
      3.061092E+03        2.263489E-13
      3.061117E+03        2.406895E-13
      3.061141E+03        2.532248E-13
      3.061166E+03        2.589232E-13
      3.061191E+03        2.652927E-13
      3.061216E+03        2.663531E-13
      3.06124E+03        2.631067E-13
      3.061265E+03        2.592819E-13
      3.06129E+03        2.573327E-13
      3.061314E+03        2.556018E-13
      3.061339E+03        2.524483E-13
      3.061364E+03        2.443781E-13
      3.061388E+03        2.410699E-13
      3.061413E+03        2.458208E-13
      3.061438E+03        2.493425E-13
      3.061463E+03        2.569819E-13
      3.061487E+03        2.645726E-13
      3.061512E+03        2.800684E-13
      3.061537E+03        2.959845E-13
      3.061561E+03        3.043992E-13
      3.061586E+03        3.094311E-13
      3.061611E+03        3.055359E-13
      3.061635E+03        3.013318E-13
      3.06166E+03        2.819333E-13
      3.061685E+03        2.653343E-13
      3.06171E+03        2.728986E-13
      3.061734E+03        2.768859E-13
      3.061759E+03        2.718817E-13
      3.061784E+03        2.694555E-13
      3.061808E+03        2.706845E-13
      3.061833E+03        2.707261E-13
      3.061858E+03        2.553808E-13
      3.061882E+03        2.386277E-13
      3.061907E+03        2.392703E-13
      3.061932E+03        2.433079E-13
      3.061957E+03        2.436303E-13
      3.061981E+03        2.402195E-13
      3.062006E+03        2.336582E-13
      3.062031E+03        2.310832E-13
      3.062055E+03        2.368632E-13
      3.06208E+03        2.427394E-13
      3.062105E+03         2.42617E-13
      3.062129E+03        2.426318E-13
      3.062154E+03        2.488631E-13
      3.062179E+03        2.447679E-13
      3.062204E+03        2.045753E-13
      3.062228E+03        1.702283E-13
      3.062253E+03        1.568031E-13
      3.062278E+03        1.518334E-13
      3.062302E+03          1.8113E-13
      3.062327E+03        2.119611E-13
      3.062352E+03        2.388924E-13
      3.062376E+03         2.58808E-13
      3.062401E+03        2.538222E-13
      3.062426E+03        2.514009E-13
      3.062451E+03        2.687245E-13
      3.062475E+03        2.840922E-13
      3.0625E+03        2.776272E-13
      3.062525E+03        2.731909E-13
      3.062549E+03        2.832391E-13
      3.062574E+03        2.832139E-13
      3.062599E+03        2.625463E-13
      3.062623E+03        2.502622E-13
      3.062648E+03        2.553768E-13
      3.062673E+03         2.62814E-13
      3.062698E+03        2.735181E-13
      3.062722E+03        2.807977E-13
      3.062747E+03        2.734435E-13
      3.062772E+03        2.647682E-13
      3.062796E+03        2.741943E-13
      3.062821E+03        2.884583E-13
      3.062846E+03        2.885733E-13
      3.06287E+03        2.840334E-13
      3.062895E+03        2.702293E-13
      3.06292E+03        2.567631E-13
      3.062945E+03        2.687946E-13
      3.062969E+03        2.798737E-13
      3.062994E+03        2.596455E-13
      3.063019E+03         2.31391E-13
      3.063043E+03        1.873051E-13
      3.063068E+03        1.516495E-13
      3.063093E+03        1.412804E-13
      3.063117E+03        1.397351E-13
      3.063142E+03        1.685426E-13
      3.063167E+03         1.92393E-13
      3.063192E+03        2.095779E-13
      3.063216E+03        2.296139E-13
      3.063241E+03        2.505405E-13
      3.063266E+03        2.706613E-13
      3.06329E+03        2.834158E-13
      3.063315E+03        2.867371E-13
      3.06334E+03         2.73448E-13
      3.063365E+03        2.603055E-13
      3.063389E+03        2.388817E-13
      3.063414E+03        2.217309E-13
      3.063439E+03        2.065563E-13
      3.063463E+03        1.907754E-13
      3.063488E+03        1.985891E-13
      3.063513E+03        2.139437E-13
      3.063537E+03        2.313341E-13
      3.063562E+03        2.394886E-13
      3.063587E+03        2.363832E-13
      3.063612E+03        2.418688E-13
      3.063636E+03        2.625619E-13
      3.063661E+03        2.740505E-13
      3.063686E+03        2.553676E-13
      3.06371E+03        2.375658E-13
      3.063735E+03        2.251097E-13
      3.06376E+03        2.135162E-13
      3.063784E+03        2.069616E-13
      3.063809E+03        2.074717E-13
      3.063834E+03        2.296319E-13
      3.063859E+03        2.455429E-13
      3.063883E+03        2.482649E-13
      3.063908E+03        2.541154E-13
      3.063933E+03        2.595832E-13
      3.063957E+03          2.6457E-13
      3.063982E+03        2.751055E-13
      3.064007E+03        2.871605E-13
      3.064031E+03        2.957138E-13
      3.064056E+03        3.040343E-13
      3.064081E+03         3.14593E-13
      3.064106E+03        3.124889E-13
      3.06413E+03        2.892674E-13
      3.064155E+03        2.826149E-13
      3.06418E+03        2.920644E-13
      3.064204E+03        2.943765E-13
      3.064229E+03        3.024064E-13
      3.064254E+03        3.101822E-13
      3.064279E+03        2.929254E-13
      3.064303E+03        2.766566E-13
      3.064328E+03        2.781918E-13
      3.064353E+03        2.777127E-13
      3.064377E+03        2.766001E-13
      3.064402E+03        2.747156E-13
      3.064427E+03        2.685455E-13
      3.064451E+03        2.637149E-13
      3.064476E+03        2.387514E-13
      3.064501E+03        2.133891E-13
      3.064526E+03        2.255696E-13
      3.06455E+03        2.387051E-13
      3.064575E+03        2.389763E-13
      3.0646E+03        2.423537E-13
      3.064624E+03        2.476312E-13
      3.064649E+03        2.507753E-13
      3.064674E+03        2.457278E-13
      3.064699E+03        2.281317E-13
      3.064723E+03        1.813569E-13
      3.064748E+03        1.382712E-13
      3.064773E+03        1.015579E-13
      3.064797E+03        7.097212E-14
      3.064822E+03        6.655851E-14
      3.064847E+03        7.158712E-14
      3.064871E+03        9.373717E-14
      3.064896E+03        1.073142E-13
      3.064921E+03        1.008989E-13
      3.064946E+03        8.931408E-14
      3.06497E+03        6.942755E-14
      3.064995E+03        5.500517E-14
      3.06502E+03        5.258361E-14
      3.065044E+03        6.038265E-14
      3.065069E+03        8.847891E-14
      3.065094E+03         1.08082E-13
      3.065119E+03        1.238467E-13
      3.065143E+03        1.362454E-13
      3.065168E+03        1.187484E-13
      3.065193E+03        1.023035E-13
      3.065217E+03        9.464939E-14
      3.065242E+03        9.280306E-14
      3.065267E+03        1.159483E-13
      3.065292E+03        1.409984E-13
      3.065316E+03        1.536691E-13
      3.065341E+03        1.587914E-13
      3.065366E+03        1.594794E-13
      3.06539E+03        1.539582E-13
      3.065415E+03        1.221996E-13
      3.06544E+03        9.342595E-14
      3.065464E+03        7.388656E-14
      3.065489E+03        6.098182E-14
      3.065514E+03        6.690597E-14
      3.065539E+03        7.491966E-14
      3.065563E+03         9.22726E-14
      3.065588E+03        1.038797E-13
      3.065613E+03        9.587952E-14
      3.065637E+03        9.649864E-14
      3.065662E+03        1.209319E-13
      3.065687E+03        1.376191E-13
      3.065712E+03        1.364909E-13
      3.065736E+03        1.370328E-13
      3.065761E+03        1.432264E-13
      3.065786E+03        1.471548E-13
      3.06581E+03        1.361721E-13
      3.065835E+03        1.196607E-13
      3.06586E+03        9.254968E-14
      3.065885E+03        7.360716E-14
      3.065909E+03        7.425435E-14
      3.065934E+03        7.751364E-14
      3.065959E+03        9.983231E-14
      3.065983E+03        1.208347E-13
      3.066008E+03        1.394148E-13
      3.066033E+03        1.624347E-13
      3.066058E+03        1.912804E-13
      3.066082E+03        2.131083E-13
      3.066107E+03        2.013256E-13
      3.066132E+03        1.792914E-13
      3.066156E+03        1.330699E-13
      3.066181E+03        9.266362E-14
      3.066206E+03        7.715875E-14
      3.066231E+03        7.213507E-14
      3.066255E+03        9.335074E-14
      3.06628E+03        1.059068E-13
      3.066305E+03        9.907818E-14
      3.066329E+03        9.167856E-14
      3.066354E+03         7.73935E-14
      3.066379E+03        7.464189E-14
      3.066403E+03        1.048174E-13
      3.066428E+03        1.316743E-13
      3.066453E+03        1.627885E-13
      3.066478E+03        1.938077E-13
      3.066502E+03        2.170354E-13
      3.066527E+03        2.337907E-13
      3.066552E+03        2.175344E-13
      3.066576E+03        2.004882E-13
      3.066601E+03        1.859524E-13
      3.066626E+03        1.782661E-13
      3.066651E+03        1.957792E-13
      3.066675E+03        2.142866E-13
      3.0667E+03        2.439568E-13
      3.066725E+03        2.696069E-13
      3.066749E+03        2.713101E-13
      3.066774E+03         2.72768E-13
      3.066799E+03        2.754921E-13
      3.066824E+03        2.715968E-13
      3.066848E+03        2.733325E-13
      3.066873E+03        2.838401E-13
      3.066898E+03        2.875416E-13
      3.066922E+03         2.89032E-13
      3.066947E+03        2.866112E-13
      3.066972E+03         2.79942E-13
      3.066997E+03        2.719173E-13
      3.067021E+03        2.741884E-13
      3.067046E+03         2.91288E-13
      3.067071E+03        2.958378E-13
      3.067095E+03        2.734832E-13
      3.06712E+03        2.564367E-13
      3.067145E+03        2.501862E-13
      3.06717E+03        2.306956E-13
      3.067194E+03        1.738306E-13
      3.067219E+03        1.211512E-13
      3.067244E+03        8.941235E-14
      3.067268E+03        6.769157E-14
      3.067293E+03         7.78108E-14
      3.067318E+03        8.777719E-14
      3.067343E+03        8.811667E-14
      3.067367E+03        8.514577E-14
      3.067392E+03        7.060814E-14
      3.067417E+03         5.86679E-14
      3.067441E+03        4.746418E-14
      3.067466E+03        3.518434E-14
      3.067491E+03        3.681609E-14
      3.067516E+03        3.788335E-14
      3.06754E+03        3.637988E-14
      3.067565E+03        3.535481E-14
      3.06759E+03        2.951648E-14
      3.067615E+03        2.777615E-14
      3.067639E+03        3.801475E-14
      3.067664E+03        4.891338E-14
      3.067689E+03        6.856287E-14
      3.067713E+03        8.475412E-14
      3.067738E+03        7.633836E-14
      3.067763E+03        7.060468E-14
      3.067788E+03        8.605318E-14
      3.067812E+03        1.023694E-13
      3.067837E+03        1.264836E-13
      3.067862E+03        1.529869E-13
      3.067886E+03        1.715648E-13
      3.067911E+03        1.894486E-13
      3.067936E+03        2.070225E-13
      3.067961E+03        2.275168E-13
      3.067985E+03        2.565382E-13
      3.06801E+03        2.769745E-13
      3.068035E+03         2.96804E-13
      3.068059E+03        3.165821E-13
      3.068084E+03        3.064617E-13
      3.068109E+03        2.960953E-13
      3.068134E+03        2.861994E-13
      3.068158E+03        2.702698E-13
      3.068183E+03        2.532852E-13
      3.068208E+03        2.432027E-13
      3.068232E+03        2.429431E-13
      3.068257E+03        2.392491E-13
      3.068282E+03         2.15164E-13
      3.068307E+03        1.851725E-13
      3.068331E+03        1.502192E-13
      3.068356E+03        1.183509E-13
      3.068381E+03        1.033229E-13
      3.068406E+03        9.187605E-14
      3.06843E+03        7.594301E-14
      3.068455E+03        6.311926E-14
      3.06848E+03        6.556235E-14
      3.068504E+03        6.487306E-14
      3.068529E+03        5.232073E-14
      3.068554E+03        4.416103E-14
      3.068579E+03        5.335091E-14
      3.068603E+03        6.628288E-14
      3.068628E+03        9.251246E-14
      3.068653E+03        1.202295E-13
      3.068677E+03        1.409802E-13
      3.068702E+03         1.63433E-13
      3.068727E+03        1.986224E-13
      3.068752E+03        2.251943E-13
      3.068776E+03        2.285555E-13
      3.068801E+03        2.258819E-13
      3.068826E+03        2.182645E-13
      3.068851E+03        2.108323E-13
      3.068875E+03        1.736408E-13
      3.0689E+03        1.349241E-13
      3.068925E+03        1.063125E-13
      3.068949E+03        8.124209E-14
      3.068974E+03        6.520478E-14
      3.068999E+03        5.109129E-14
      3.069024E+03        5.043189E-14
      3.069048E+03        5.684036E-14
      3.069073E+03        7.198137E-14
      3.069098E+03        8.273409E-14
      3.069122E+03        9.113534E-14
      3.069147E+03        9.634157E-14
      3.069172E+03        7.992873E-14
      3.069197E+03        6.625989E-14
      3.069221E+03        6.828335E-14
      3.069246E+03        7.799708E-14
      3.069271E+03        1.152566E-13
      3.069296E+03        1.557546E-13
      3.06932E+03        2.025472E-13
      3.069345E+03        2.269275E-13
      3.06937E+03        1.900197E-13
      3.069394E+03        1.588334E-13
      3.069419E+03        1.298699E-13
      3.069444E+03        1.053573E-13
      3.069469E+03        1.005358E-13
      3.069493E+03         9.00233E-14
      3.069518E+03         7.50605E-14
      3.069543E+03        7.171108E-14
      3.069568E+03        8.600556E-14
      3.069592E+03        1.006201E-13
      3.069617E+03        1.339322E-13
      3.069642E+03        1.706565E-13
      3.069666E+03         2.08181E-13
      3.069691E+03        2.426551E-13
      3.069716E+03        2.586859E-13
      3.069741E+03         2.65432E-13
      3.069765E+03        2.507658E-13
      3.06979E+03         2.34689E-13
      3.069815E+03        2.112283E-13
      3.06984E+03        1.788827E-13
      3.069864E+03        1.206934E-13
      3.069889E+03        7.230308E-14
      3.069914E+03         6.46441E-14
      3.069938E+03        6.063709E-14
      3.069963E+03        5.518241E-14
      3.069988E+03         5.19799E-14
      3.070013E+03        5.758157E-14
      3.070037E+03        6.425969E-14
      3.070062E+03        8.436574E-14
      3.070087E+03        1.047162E-13
      3.070112E+03        1.179077E-13
      3.070136E+03        1.380737E-13
      3.070161E+03        1.897519E-13
      3.070186E+03        2.365811E-13
      3.07021E+03        2.362115E-13
      3.070235E+03        2.342613E-13
      3.07026E+03        2.518477E-13
      3.070285E+03        2.619141E-13
      3.070309E+03        2.493183E-13
      3.070334E+03         2.33751E-13
      3.070359E+03        2.151911E-13
      3.070384E+03        1.938128E-13
      3.070408E+03        1.479282E-13
      3.070433E+03        1.065627E-13
      3.070458E+03        9.143859E-14
      3.070482E+03         9.29893E-14
      3.070507E+03         1.41159E-13
      3.070532E+03        1.803417E-13
      3.070557E+03        1.883963E-13
      3.070581E+03        1.977503E-13
      3.070606E+03        2.299208E-13
      3.070631E+03        2.647859E-13
      3.070656E+03        2.704096E-13
      3.07068E+03        2.654322E-13
      3.070705E+03        2.524924E-13
      3.07073E+03        2.401147E-13
      3.070755E+03        2.394654E-13
      3.070779E+03         2.42866E-13
      3.070804E+03        2.298811E-13
      3.070829E+03        2.167883E-13
      3.070853E+03        2.310153E-13
      3.070878E+03        2.318652E-13
      3.070903E+03        1.827134E-13
      3.070928E+03        1.430155E-13
      3.070952E+03         1.15417E-13
      3.070977E+03        9.935898E-14
      3.071002E+03        1.328635E-13
      3.071027E+03        1.630465E-13
      3.071051E+03        1.895959E-13
      3.071076E+03        2.072599E-13
      3.071101E+03         1.89508E-13
